country,sex,age,agecode,pi_2014,pi_2024,Lx_2014,Lx_2024,d_prev,d_mort,d_total
Wales,Male,85 to 89,19,0.382190510111861,0.404372348846548,1.5086829260324774,1.240070225558625,0.03048619956502822,-0.10564038681862613,-0.0751541872535979
Wales,Male,90+,20,0.315802505282574,0.343947971900624,0.83696109314289,0.7555856032883107,0.02241148494104509,-0.026843759131287594,-0.004432274190242502
Wales,Female,<1,1,0.935098252505729,0.893346094884664,4.421549320711449,1.4210854715202004e-14,-0.09230461208382892,-4.042278431081328,-4.134583043165157
Wales,Female,01 to 04,2,0.933587125112176,0.889822135755318,-4.025166850493691e-14,4.340608953182811,-0.09498335231916331,3.9573532815189854,3.862369929199822
Wales,Female,05 to 09,3,0.928230934389152,0.880012348180323,7.811147758650028,4.107825517209387,-0.2873580202113782,-3.348253783137585,-3.6356118033489633
Wales,Female,10 to 14,4,0.919181354428354,0.867030353510116,3.494775320891532,7.506044668695641,-0.2868518866891657,3.5824881363712056,3.29563624968204
Wales,Female,15 to 19,5,0.906968290219763,0.841843927243697,6.388865926534245,3.653676428196333,-0.3270070867559951,-2.3916664058855464,-2.7186734926415417
Wales,Female,20 to 24,6,0.891513525018442,0.81650301671519,2.963858973282553,3.770875259113021,-0.25258791902965205,0.6891985828234382,0.4366106637937861
Wales,Female,25 to 29,7,0.872713523117327,0.800841606582605,5.600209309196927,6.908777849996519,-0.44952244051973045,1.094980797009556,0.6454583564898255
Wales,Female,30 to 34,8,0.850628939796396,0.780899590253191,5.10013148709369,3.2384518468191548,-0.2907219959927761,-1.5186917234601782,-1.8094137194529543
Wales,Female,35 to 39,9,0.825347336461306,0.758868786843583,4.7158633438466255,6.152008414602441,-0.361240175966553,1.1375820882481016,0.7763419122815486
Wales,Female,40 to 44,10,0.796812074337263,0.735779201269492,4.426448768863536,5.484184911883153,-0.3024372237290941,0.8105385923429018,0.5081013686138077
Wales,Female,45 to 49,11,0.765040325061873,0.708127356558588,4.218371399965928,5.027013674244351,-0.26309115476463535,0.5956328322295207,0.33254167746488533
Wales,Female,50 to 54,12,0.730065343373623,0.678497831589062,5.768526909497299,4.650599695855967,-0.2686442170031943,-0.7873355527119112,-1.0559797697151057
Wales,Female,55 to 59,13,0.691860255097813,0.649380281429584,4.991779494295636,4.259427893172572,-0.19649552310948742,-0.4911298272084982,-0.6876253503179857
Wales,Female,60 to 64,14,0.650221669703085,0.618411767310021,3.12941320650181,3.934553400123148,-0.1123520441323018,0.510713885555618,0.3983618414233162
Wales,Female,65 to 69,15,0.605431295850664,0.590165359085769,5.5559282441096,4.833419006455086,-0.07930155907782849,-0.4319148138502043,-0.5112163729280328
Wales,Female,70 to 74,16,0.557499764916717,0.558533587900974,3.3843222943753983,3.676653748919589,0.0036498996624229063,0.16312582667451273,0.16677572633693563
Wales,Female,75 to 79,17,0.506399423739326,0.506156318433322,3.710889836969422,4.08840287185697,-0.0009480247202970855,0.19112649561020495,0.19017847088990786
Wales,Female,80 to 84,18,0.452022338856142,0.444598760348538,2.6776209972242544,3.197135290871337,-0.021805857258858946,0.23290373851119509,0.21109788125233614
Wales,Female,85 to 89,19,0.394248900246376,0.385981086613291,2.0667347947356864,1.9103095250419468,-0.01644073062322036,-0.061023843058833155,-0.07746457368205352
Wales,Female,90+,20,0.307447106375052,0.325905127761605,1.4156678764123367,1.6543972409436554,0.02833366379713363,0.07559988818996755,0.10393355198710118
